filename,ASM,Contrast,Correlation,Homogeneity,Dissimilarity,Entropy,MaxProbability,Variance,SumVariance,SumEntropy,DifferenceVariance,DifferenceEntropy,IMCorr1,IMCorr2
77_aug1.jpg,0.01757240751539939,1.3804986082995951,0.9706369476477366,0.6482957134937459,0.8097858257422402,4.378932385273957,0.039726615215924424,23.530308657045904,92.740736019884,3.592085213794477,0.7089859145199671,1.1190853130534526,-0.4974837294275293,0.9711326563698734
77_aug2.jpg,0.013651886819377663,2.5433717221388457,0.9489250460448726,0.5751884841412404,1.0973073064682655,4.694764535803981,0.033806330338864585,24.909145909832034,97.09321191718928,3.614668964408446,1.3299264508921094,1.3560234978427328,-0.4057374727068175,0.9525066238321951
78.jpg,0.012606487016781624,4.08141410067282,0.9511069984296044,0.5741687337394759,1.205559993830921,4.936727752048881,0.04190953011459466,41.7366704066697,162.865267526006,3.7955449797200544,2.5986402491926057,1.4213115344405802,-0.42041810692661,0.9620758221489101
78_aug1.jpg,0.017168362875122745,2.320479445127958,0.9719572519955478,0.6426544840531561,0.9129696671179961,4.657020605760637,0.055728651654956565,41.36504860469585,163.13971497365543,3.7532968084713803,1.4620363264355123,1.2328239756321349,-0.4879698552175467,0.9739378168252075
78_aug2.jpg,0.01025202965591906,5.626585353660388,0.9336330412607271,0.5236065562423422,1.465293101572528,5.145999066801343,0.0341195115362707,42.38863079278503,163.92793781747974,3.8124192130774004,3.455911732632968,1.5766099940063842,-0.36761280507302574,0.9485486950252702
79.jpg,0.009396497450237726,3.867934962770298,0.9537401891270346,0.5079280104435786,1.3834340031480534,5.132578032098507,0.025495886953179964,41.798909269783465,163.32770211636355,3.858335597575937,1.9286845575546372,1.5239547529743196,-0.3865061028613964,0.955296989704481
79_aug1.jpg,0.011303608560357028,2.6587638087602485,0.9674139863592802,0.5629139124807231,1.1352544857816431,4.947543734907149,0.03051253109792851,40.785505286631704,160.48325733776656,3.856380735602081,1.342656715448929,1.3708544322423122,-0.4417297840265871,0.9682187354218094
79_aug2.jpg,0.010257938382875096,3.4986568997031444,0.9650478323697815,0.5647860556331268,1.159098419053477,5.026334145579476,0.0260758832186775,50.092652559678484,196.87195333901076,3.9350755648349076,2.130951562388904,1.383107839211012,-0.45516408005168263,0.9729609009157965
80.jpg,0.007116412363752182,2.870504089166072,0.9886090748959735,0.5649875957712103,1.1498251655247511,5.376627259075775,0.021574228419657025,125.99902608061001,501.12560023327404,4.270101345448186,1.534279041533545,1.3936536883996011,-0.5015410815769522,0.9860170532960937
80_aug1.jpg,0.006239701879032924,18.87651658005687,0.9251672970390382,0.49502638963565576,2.3511962643396407,5.713711042155518,0.022867786874530185,126.12428289296754,485.6206149918133,4.24916958748649,13.345479914965143,1.8437998666452455,-0.4143842419877476,0.9743425758891711
80_aug2.jpg,0.005419085649761353,6.487834178145576,0.9743801461426373,0.4946029223858224,1.6271208153598147,5.70728830703294,0.017975805096075045,126.61702795537862,499.9802776433688,4.28550704573812,3.83341419813294,1.665098299747871,-0.42014600452180906,0.9755561204875774
81.jpg,0.0046311154393626555,15.477123750734862,0.8994399451999111,0.3905405590836132,2.438879440665155,5.662459252008814,0.014401717477114303,77.08282783160729,292.8541875756943,4.1107451045530965,9.33256778689892,1.9497015763165717,-0.35877854530480136,0.9553434466931102
81_aug1.jpg,0.0048257255302424406,10.234950579797072,0.9374283293779136,0.404400352272034,2.14872763282851,5.6349277321290785,0.017205138915665233,81.94951796261287,317.56312127065445,4.150711439636023,5.459455278137267,1.868615549524784,-0.382512991825076,0.9630041528258158
81_aug2.jpg,0.005290859845706888,10.787802990514386,0.92792638971499,0.4129336304144179,2.1497256573083776,5.575263059167223,0.01829402215431627,74.89321202603001,288.7850451136057,4.09003775732464,6.0160759780731485,1.867888158340774,-0.3745242777591277,0.959141169843906
82.jpg,0.007658129078736468,6.93878386099348,0.8790270284328106,0.40049676904251624,1.9316318814277071,5.1332527660702265,0.020072091147408752,28.69895558747971,107.85703848892538,3.6870428766759016,3.156031452033515,1.755660317532698,-0.31893979507410297,0.9247894765210954
82_aug1.jpg,0.007679293085659966,6.936446360153257,0.8789925592368069,0.40110996390707226,1.9302203065134098,5.1320726834181,0.020072091147408752,28.680973209369366,107.78744647732421,3.686962048441801,3.1592188073428162,1.7561862569022963,-0.3190873171323584,0.9248377741647282
82_aug2.jpg,0.008523880173196066,4.037130779028928,0.9357359777784604,0.45767280711840375,1.5234265477321034,4.989754849709789,0.021624723013611902,31.483042892903555,121.89504079258529,3.7251756693212448,1.6234846997271069,1.5296334124722557,-0.3773668936211646,0.9473597212124574
83.jpg,0.012762913182109974,2.229510828247282,0.9866648640970552,0.6061053994032913,1.0051494232844975,4.999756638262166,0.047512104310473584,83.59987253913431,332.1699793282899,4.052603840096127,1.2108966782514412,1.3225205093782741,-0.5212269584995021,0.9849792081503805
83_aug1.jpg,0.03909362181418813,1.1042429219016656,0.9933296897668502,0.7401149852046237,0.5965103333455,4.350081631958449,0.16591800470166923,82.77368743848386,329.99050683203376,3.777740564849325,0.7408488683130207,1.0105020921761696,-0.6408318139845308,0.9915435383866984
83_aug2.jpg,0.009651398639708823,3.021216643999413,0.9867407670849848,0.5947037620323226,1.1063721751793039,5.251555856529009,0.036951569218608496,113.93486748905852,452.71825331223465,4.230401173866106,1.7876451462521266,1.397745534921397,-0.524086721227333,0.9877727805666221
